The patient is making progress, but has not yet reached the goals specifically outlined in the individual treatment plan.	The patient has the right foot pain, but does not relate any other musculoskeletal complaints at the present time.	0
Thereafter, using ultrasound guidance, a 2-inch 25-gauge needle was advanced into the right subacromial/subdeltoid bursa.	Thereafter, using ultrasound guidance, a 3.5-inch 22-gauge spinal needle was advanced into the left hip joint in the anterior capsular recess.	2.75
History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Lift to cart, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	2.5
Do not drive, operate heavy machinery, ride motorcycles or ATVs, drink alcohol, or take other drugs that make you tired or sleepy while taking narcotic pain medications.	Do not drive, operate heavy machinery, ride motorcycles or ATVs, drink alcohol, or take other drugs that make you tired or sleepy while taking oxycodone.	4.9
Due to the patient's cognitive impairment, explained diagnosis and treatment plan to family/caregiver.	Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content.`E`	3.5
Use information was down loaded from the patient's PAP device and reviewed with the patient.	I discussed the indications, contraindications and side effects of doxycycline with the patient.	0.5
GI: no dysphagia, abdominal pain, jaundice, nausea, vomiting, diarrhea, constipation, melena, hematochezia	Historian reports abdominal pain, Historian denies constipation, diarrhea, hematemesis, hematochezia, melena, Historian reports nausea.	3.4
The general care of a fracture includes the use of a medication to reduce pain, the use of a splint/cast to reduce movement and Resting, Icing, Compressing and Elevating the injured area.	Tendonitis is treated with pain medications and sometimes a splint to reduce the movement of the injured tendon.	1.75
Vaccine indications, contraindications, dosing schedule, efficacy and adverse effects for each vaccine were discussed.	We reviewed the indications, contraindications, dosing schedule, and side effects for the cipro.	2.5
No: new confusion or inability to stay alert and awake; feeling like you are going to pass out EVERY time you stand (or sit) up; blue or dusky lips, skin or nail beds; purple or red rash/blotches that stay when pressed by a glass (purpural rash); newly stiff or painful neck or puffiness around the eyes	No: new confusion or inability to stay alert and awake; refusing to move the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); severe headache; sensitivity to light; floppiness or fainting or current or recent seizure	2.25
Discussed acne and treatment in detail along with consent with risks, alternatives, and benefits.	Risks, benefits, and alternatives of the plans fully discussed with the patient, and she understands and agrees.	2.5
No: currently inconsolable crying; vomiting; diarrhea; not eating normally; fever of more than 100.4	No: currently inconsolable; vomiting; diarrhea; not eating normally; poor weight gain or jaundice	3.5
Side effects, risks and benefits of immunizations, nutritional guidance information discussed and/or given.	Risks and benefits of the procedure including local bleeding, trauma, and fainting were discussed with the patient.	1.5
Patient education: Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Patient educational needs - Patient assessed: Ready to learn, no apparent learning barriers.	3.75
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; any chest pain or discomfort; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit) or muscle weakness or poor coordination	3
I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.	Explained diagnosis and treatment plan; patient's wife expressed understanding of the content.	3.45
The majority of the time, the presence of an extra chromosome, depending on which chromosome number is involved, leads to an early miscarriage due to incompatibility with life.	The majority of the time, the presence of an extra chromosome, depending on which chromosome number is involved, leads to an early miscarriage because it would have been incompatible with life.	5
Instructions: Take 1 tablet approximately 60 minutes before sexual activity, maximum dose is once daily.	Instructions: Takes 1 tablet three times daily and one additional tablet once daily if needed for anxiety.	1
Ready to learn, no apparent learning barriers were identified; learning preferences included listening.	Patient education: Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	4.9
Discussed the risks, benefits, alternatives, advanced directives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion).	3.25
Following denial of allergies and review of potential side effects and complications, including, but not necessarily limited to, infection, allergic reaction, local tissue breakdown, and seizure, the patient indicated they understood and agreed to proceed.	Following denial of allergy and review of potential side effects and complications (including but not necessarily limited to infection, allergic reaction, local tissue breakdown, systemic effects of corticosteroids, elevation of blood glucose, injury to soft tissue and/or nerves and seizure), the patient indicated they understood and agreed to proceed.	3.25
Negative respiratory review of systems, Historian denies cough, shortness of breath, wheezing.	Negative respiratory review of systems, Historian denies cough, cyanosis, shortness of breath, sputum, stridor, wheezing.	3.4
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that doesn't clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); currently feeling like you are going to collapse every time you stand or sit up; muffled voice or inability to open mouth fully or complete inability to swallow	No: new confusion or inability to stay alert and awake; severe headache; newly stiff or painful neck; new shortness of breath; new wheezing or chest tightness; currently feeling like you are going to collapse every time you stand (sit); sudden onset of trouble swallowing; sudden swelling of the lips, tongue, or mouth or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	3.25
She will return to see us should she have any persistent symptoms despite the above interventions.	He will return to see us should he have any persistent symptoms despite the above interventions.	4
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.25
Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated an understanding of discharge teaching.	3.9
Procedure pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment, or special requirements.	After obtaining consent, a procedural pause was conducted to verify correct patient identity, procedure to be performed, correct side and site, correct patient position, availability of implants, and need for special equipment or special requirements.	3.75
Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	Complex assessment performed, Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3.9
Patient confirms the following Sinusitis symptoms:  upper respiratory symptoms >7 days, colored nasal discharge, maxillary or frontal pressure.	Patient confirms the following sinusitis symptoms:  colored nasal discharge, maxillary or frontal pressure, facial pain worse with bending forward.	3.7
No: diabetes mellitus; kidney disease; history of kidney stones; documented kidney infection within last 3 months; four or more documented urinary tract infections within last 12 months; taken antibiotics within the last 4 weeks for urinary tract infection.;	No: diabetes; kidney disease; documented kidney infection within last 3 months; four or more documented urinary tract infections within last 12 months or taken antibiotics within the last 4 weeks for urinary tract infection.	4.25
The patient has no barriers to learning and expresses verbal understanding of the issues discussed.	Areas assessed and no known barriers to learning exist with regard to the issues and content of the therapy.	4
The diagnosis and treatment plan was explained to the family/caregiver who expressed understanding of the information presented.	EXPLAINED DIAGNOSIS AND TREATMENT PLAN; PATIENT/FAMILY EXPRESSED UNDERSTANDING OF THE CONTENT.	4.25
Patient's age is 9 years of age to less than 18 years old: Administer Inactivated Influenza Virus Vaccine (Fluzone) 0.5 mL, intramuscular.	Patient is at least 12 months old and less than 13 years old and has not received MMR or Varicella vaccine.	2.25
Informed consent: Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient and obtained informed consent.	Informed consent for sedated bone marrow:  Discussed risks, goals, and alternatives to sedated bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	3
When it moves from the kidney into the tube between the kidney and the bladder (the ureter), it causes severe pain.	If the skin, nail and soft tissue at the very end of the finger have been cut away, it is more difficult to repair the finger.	0
Explained diagnosis and treatment plan; patient and/or parents expressed understanding of the content.	The patient verbally expressed understanding and agreement with the above plan and had no further questions.	3.45
Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by inability to moderate activities.	Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by negative influence from living with chronic pain.	3.45
Patient requires extensive assistance in the following activities:  toileting, transfer to/from bed/chair, mobility.	PATIENT IS TOTALLY DEPENDENT IN THE FOLLOWING ACTIVITIES:  EATING, BATHING, DRESSING, GROOMING/HYGIENE, TOILETING, TRANSFER TO/FROM BED/CHAIR, MOBILITY.	3.25
Will follow the patient for blood at enrollment, 6 hours, 12 hours and 24 hours, if the patient remains in the facility for this time.	The patient was provided the Patient Bill of Rights and had no questions about them at this time.	0
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	4.15
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand or sit up; muffled voice or inability to open mouth fully or complete inability to swallow	No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like she is going to collapse every time she stands (sits); muffled voice or inability to open mouth fully or complete inability to swallow	5
Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Content of teaching was limited to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.9
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	3.25
After explanation of the test and answering the patient's questions, the patient verbalized an understanding.	After appropriate informed consent, the patient was prepped and draped in the dorsolithotomy position.	1.45
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with (patient) (legal representative and others present during the discussion).	Informed consent for unsedated bone marrow:  Discussed risks, goals, and alternatives to bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	3.4
No: regular use of warfarin (coumadin) or regular use of heparin or low molecular weight heparin	No: regular use of aspirin; regular use of warfarin (Coumadin`Xab`); regular use of heparin or low molecular weight heparin or regular use of antiplatelet drugs	3.25
We discussed the stage of the cancer and that the oncologist today would attempt to quantify the potential risk of cancer recurrence.	The patient verbalized understanding of the information and was satisfied with the plan of care.	0
The patient's caregiver was ready to learn without barriers and understanding of the plan provided.	The patient will verbalize understanding of splint wear and care following one treatment session.	1.25
Procedural pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and special equipment or special requirements.	Procedural pause conducted to verify:  correct patient identity, procedure to be performed, and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements.	4.3
To maintain line patency, 2mL of 0.9% preservative free NaCl was administered to the patient:  Yes	To maintain line patency, 10 mL of 0.9% preservative free NaCl is administered to the patient after placement and each blood draw	3.7
Ready to learn, no apparent learning barriers were identified; learning preferences including listening.	Ready to learn, no apparent learning barriers were identified although she notes her concentration is off; learning preferences include listening, reading, seeing, and doing.	3.25
Gradual onset of symptoms, There has been no change in the patient's symptoms over time, Symptoms are constant.	Sudden onset of symptoms, Date and time of onset was 1 hour ago, There has been no change in the patient's symptoms over time, are constant.	3.95
Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Discharge instructions given to patient, Simple or moderate discharge teaching performed, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, in a wheelchair, family driving, accompanied by other family member, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3
The patient was wearing a respiratory mask at today's visit.Patient/caregiver self reports no pain today.	Patient/caregiver rates pain at a 0.  The patient was wearing a respiratory mask at today's visit.	5
I instructed the patient on the importance of maintaining a diet constant in vitamin K, maintaining a similar diet during vacation, maintaining blood pressure under control, reporting any nausea with vomiting/diarrhea, reporting viral/bacterial infections, reporting any change in over-the-counter or prescription medicines, avoiding alcoholic beverages, reporting dental/surgical procedures/endoscopies at least 10 days ahead of time, and promptly reporting any plan to stop or start using tobacco in any form.. The patient also understands that he/she should quickly get to the emergency department should symptoms suggesting bleeding, TIA/stroke, pulmonary embolus, or venous thromboembolism occur.	I instructed the patient on the importance of maintaining a diet constant in vitamin K, maintaining a similar diet during vacation or holidays, reporting any change in over-the-counter or prescription medicines, maintaining blood pressure under control, reporting any nausea with vomiting/diarrhea, reporting viral/bacterial febrile illnesses, reporting dental/surgical/medical procedures/endoscopies at least 10 days ahead of time.	3
NURSING NOTE:  The patient and parent were instructed to notify the clinic if there is no improvement within 72 hours, that the patient is contagious until they have been on medication for 24 hours, of the importance of completing all of the medication.	Patient instructed that they are contagious until they have been on medication for 24 hours, of the importance of completing all of the medication.	3.4
Spent 45 minutes with the patient and greater than 50% of this time was spent counseling the patient regarding diagnosis and available treatment options.	Spent 30 minutes with the patient, all of it counseling the patient regarding diagnosis and available treatment options.	4.35
Strep screen, treat per protocol, Strep pharyngitis considered contagiousness until treated for 24 hours, Advised to recheck if not resolved in one week or sooner if worse in any way., Medications and side effects discussed.	Strep screen, treat per protocol, symptomatic relief discussed, Advised to recheck if not resolved in one week or sooner if worse in any way.	3
No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm or palpitations; excessive sweating; new weakness, numbness or tingling on one half of the body (an arm and leg) or currently feeling like you are going to collapse every time you stand or sit up	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; currently struggling to breathe, even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of cough, choking or gagging after inhaling something into your airway; pain, pressure or tightness in the chest, jaw or arm or change in heart rate or rhythm or palpitations	3
No: struggling to breathe even while inactive or resting or new confusion or inability to stay alert and awake	No: blue or dusky lips, skin or nail beds; struggling to breathe even while inactive or resting; sudden onset of coughing, choking or gagging due to inhaling something into the airway or apnea	3
She offers verbalizations that indicate emotional and cognitive understanding of problems related to alcohol and other drug use and describes needed behavior change.	He verbalized cognitive awareness of problems related to alcohol and other drug use, however, behavior change does not seem to be occurring.	3
Patient has no smoking history, Patient denies alcohol use, drug use, Lives in long term care facility.	Patient currently uses tobacco, Smokes cigarettes, daily, with number per day: 10, Patient denies alcohol use, drug use.	3.25
No: struggling to breathe even while inactive or resting; feeling faint or passing out or new confusion or inability to stay alert and awake	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; vomiting blood or uncontrollable or continuous rectal bleeding	3
The patient can complete the following tasks on their own:  preparing meals, feeding themselves, dress, use the toilet, housekeeping, bathing, walking, using transportation, getting in/out of bed, or manage medications.	Activities of Daily Living:  The patient states they cannot complete the following tasks on their own:  Housekeeping, using transportation and managing medications.	2.5
Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, Glasses for vision identified as a Barrier to Learning, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	3
The patient initiated appropriate interactions during the session, expressed emotions openly, and displayed listening skills and empathy for others.	The patient's bilateral knees were prepped and draped in the usual sterile fashion and the painful area marked.	0
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient .	The alternatives were also thoroughly discussed, as well as the advanced directives, and the patient was made aware that other members of the surgical team will participate in the procedure.	4
Patient discharged to home, carried, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, carried, accompanied by parent, Discharge instructions given to mother.	3.9
Eyes and Vision: No pain, redness, excessive tearing, glaucoma, cataracts, double vision, blurred vision, flashing lights, specks.	No pain, excessive tearing, glaucoma, cataracts, double vision, blurred vision, flashing lights, specks.	4.5
The patient was instructed to contact me with regard to any questions pertaining to the procedure, as needed.	She was instructed to contact me with regard to any questions pertaining to the injection and to inform me of the results in a period of approximately two weeks.	3.4
Explained diagnosis and treatment plan; through interpreter, patient expressed understanding of the content.	I explained the diagnosis and treatment plan, and the patient expressed understanding of the content.	4.25
Family at bedside, Call light within reach, Hospital ID band on, Patient safety, dignity, sense of well being and individual rights are respected.	Cart/Stretcher in lowest position, Call light within reach, Hospital ID band on, Patient safety, dignity, sense of well being and individual rights are respected.	3.45
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, Discharge instructions given to patient, Prescriptions given and instructions on side effects given, Above person(s) verbalized understanding of discharge instructions and follow-up care.	4
I have reviewed resident and nursing documentation, studies, and consultations and agree with the finding documented on the written ED record.	I have reviewed physician's assistant and nursing documentation, studies, and consultations and agree with the findings documented on the written ED Record.	4.4
PATIENT EDUCATION:  Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Patient is ready to learn, no apparent learning barriers were identified; learning preferences include listening and visual aids.	4.4
Informed consent: Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient and obtained informed consent.	Discussed risks, goals, and necessity of other members of the team participating in the procedure with patient.	3.25
Social history includes no ill contacts, Social history includes no second hand smoke exposure.	Social history includes no ill contacts, Social history includes no second hand smoke exposure, Patient has no smoking history, Patient denies alcohol use, drug use.	3
Albuterol 90 mcg/Act HFA Aerosol 1-2 puffs by inhalation as directed by prescriber as needed.	Fluticasone [FLOVENT HFA] 110 mcg/Act Aerosol 2 puffs by inhalation two times a day as needed.	2.5
Peripheral IV site, established in the left forearm, using an 18 gauge catheter, in one attempt.	Peripheral IV site, established in the left wrist, using a 20 gauge catheter, in one attempt, Saline lock established.	3.45
To maintain line patency, Heparin 3 mL of 50 units per mL was administered to patient:  Yes.	To maintain line patency, 10 mL of 0.9% preservative free NaCl is administered to the patient after placement and each blood draw	2.75
No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of coughing, choking or gagging due to inhaling something into the airway; any chest pain or discomfort; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that doesn't clear with coughing	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of cough, choking or gagging after inhaling something into his airway; pain, pressure or tightness in the chest, jaw or arm; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that does not clear with coughing	4.9
No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly painful neck with difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, arm(s) or shoulder(s), jaw or neck	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm, or heart palpitations; excessive sweating; new weakness, numbness or tingling on one half of the body (an arm and leg) or currently feeling like you are going to collapse every time you stand or sit up	4
Therapy Goals:  The patient will verbalize understanding of splint wear and care following one treatment session.	Goals: Patient will verbalize understanding of splint wear and care following one treatment session.	4.9
Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, generally ill, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	3.9
No: allergy to sulfa drugs or trimethoprim-sulfa combinations; allergy to ciprofloxin (Cipro`Xab`) or allergy to nitrofurantoin (Macrobid`Xab`)	No: allergy to sulfa drugs or trimethoprim-sulfa combinations; allergy to ciprofloxacin (Cipro) or allergy to nitrofurantoin (Macrobid)	4.9
Patient discharged to home, ambulating without assistance, family driving, accompanied by husband/wife/partner, Discharge instructions given to patient.	Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to father.	3.9
Recognition of "noisy breathing" as a typical worsening of a longstanding diagnosed condition such as asthma, Chronic obstructive pulmonary disease (COPD) (chronic bronchitis or "smoker's lung"), or heart failure	No: heart problems; asthma or chronic bronchitis, chronic obstructive pulmonary disease (COPD) or emphysema	1.75
The diagnosis and treatment plan were explained to the family/caregiver who expressed understanding of the information presented.	Explained diagnosis and treatment plan; patient expressed adequate understanding of the information presented today.	4
You should not take any medications that cause drowsiness or sleepiness unless they have been prescribed by your Health Care Provider.	You should not take any medications that cause drowsiness or sleepiness unless they have been prescribed by your doctor.	5
Triamcinolone Acetonide [KENALOG] 0.1 % cream 1 apply topically three times a day as needed.	Triamcinolone Acetonide [KENALOG] 0.1 % cream topically as directed by prescriber as needed.	4.25
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	3.4
Individual occasionally requires minimal cueing to understand more complex sentences/messages.	The individual usually requires moderate cueing to write sentences of approximately 5-7 words.	3.25
No: blue or dusky lips, skin or nail beds; struggling to breathe even while inactive or resting; shortness of breath; sudden onset of coughing, choking or gagging due to inhaling something into the airway; noisy, wheezy, croupy or raspy breathing that doesn't clear with coughing or apnea	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of cough, choking or gagging after inhaling something into your airway; change in heart rate or rhythm or palpitations or noisy, wheezy or raspy breathing that does not clear with coughing	3
No: new confusion or inability to stay alert and awake or currently feeling like you are going to collapse every time you stand or sit up	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; floppiness or fainting or active, uncontrolled bleeding	2.75
Verbally confirmed understanding and demonstrated independence in her home exercise program.	Current exercise program:  Reviewed and modified patient's home exercise program to include:	2.5
Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from, Emergency Medical Services, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.25
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); feeling like you are going to pass out EVERY time you stand (or sit) up or muffled voice or inability to open mouth fully	No: new confusion or inability to stay alert and awake; struggling to breathe, even while inactive or resting; feeling like you are going to pass out EVERY time you stand (or sit) up; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	2.5
The patient has worked on the following treatment plan interventions since last review: compliance with medication management, engaging in recovery activities, and completing assignments.	He identified the following concerns related to participating in the program: none  The patient was given the IOP contract to complete and sign.	0
No: blood in the urine; new daytime wetting; new bedwetting; changes in urine color; foamy urine or vaginal discharge or other genital problem	No: blood in the urine; new daytime wetting; new bedwetting; changes in urine color or foamy urine	3.25
Explained diagnosis and treatment plan; patient/child/caretaker expressed understanding of the content.	Explained diagnosis and treatment plan; patient and mother expressed understanding of the content.	4.25
Discussed risks, benefits, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure.	We discussed advance directives and the necessity of other members of the healthcare team participating in the procedure.	3.75
Explained diagnosis and treatment plan; through interpreter, patient/child/caretaker expressed understanding of the content.	Explained diagnosis and treatment plan; patient's parents expressed understanding of the content.	3.9
Difficulty breathing with underlying lung disease and little improvement following a health care provider's instructions	Moderate difficulty breathing; Difficulty breathing with underlying lung disease and little improvement following a health care provider's instructions	4.5
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.4
Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	Discussed goals, risk, alternatives, advance directives and the necessity of other members of the surgical team participating in the procedure with the patient.	4.25
Patient identified using two identifiers and permission was obtained from the patient to perform a fingerstick INR.	Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, cooperative, alert, Oriented to person, place and time.	0
Patient Education: Patient ready to learn with no apparent learning barriers identified; learning preferences include listening.	Patient/family was ready to learn, no apparent learning barriers were identified; learning preferences include listening.	4.25
Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning.	2.9
Discussed goals, risks, alternatives, advanced directives, and the necessity of other members of the surgical team participating in the procedure with the patient.	I discussed the correlation of aspirin, nonsteroidals, vitamin E, and herbal supplements to any upcoming breast reconstruction surgery and the patient expressed understanding of the content.	1.75
Benefits and risks of acupuncture were discussed with patient and patient has signed consent authorization to proceed with treatment.	The goals, risks, benefits and alternatives of proceeding with a left knee injection were discussed with the patient; he expressed understanding and wished to proceed.	2.75
Goals/outcomes:  Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.	Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.-ongoing	4.75
Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, accompanied by husband/wife/partner, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3.9
Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via Emergency Medical Services, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.5
Procedural pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of special equipment or special requirements.	Procedural pause conducted to verify:  correct patient identity, procedure to be performed and the availability of the appropriate drug including it's concentration and volume.	3.45
Discussed advanced directives and the necessity of other members of the healthcare team participating in the procedure.	Discussed the risks, goals, alternatives, advance directives, and the necessity of other members of the health care team who would be participating in the procedures with the patient.	3.75
PATIENT EDUCATIONReady to learn, no apparent learning barriers were identified; learning preferences include listening.	As to what I taught today, the recipients showed readiness to learn, I identified no apparent learning barriers, and we established listening as a learning preference.	4.75
I reviewed the interim history, examined the patient, and reviewed the available imaging studies.	I reviewed the interim history, examined the patient, reviewed the available imaging studies, and agree with the findings as presented.	4.25
